year,major,on_campus,main_reason_for_taking_isb,trips_per_day,duration_per_day,date,has_exam,start,end,bus_num,time,weather,num_people_at_bus_stop,waiting_time,waiting_time_satisfaction,crowdedness,crowdedness_satisfaction,comfort,safety,overall_satisfaction
Year 2,data science and analytics,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",2,10,2024-10-01,Yes,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 20:30:00,Sunny,0,5,8,2,8,7,8,8
Year 2,data science and analytics,No,To go to CCA sessions,4,18,2024-09-27,No,UHC / Opp UHC,UTown,D2,1900-01-01 20:00:00,Sunny,0,5,7,3,7,7,7,7
Year 1,mathematics,Yes,To go to class,4,30,2024-09-27,No,IT / CLB,UTown,D1,1900-01-01 17:30:00,Sunny,0,9,6,9,4,3,7,4
Year 2,data science and analytics,Yes,To go to class,2,15,2024-10-01,No,BIZ2 / Opp HSSML,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 16:00:00,Sunny,0,5,9,2,9,9,8,8
Year 3,data science and analytics,Yes,To go to class,2,15,2024-09-18,No,UHC / Opp UHC,UTown,D2,1900-01-01 13:30:00,Sunny,0,3,9,4,7,9,7,7
Year 1,law,No,To go to class,2,30,2024-09-28,No,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 10:30:00,Sunny,0,10,7,4,8,8,8,8
Year 3,data science and analytics,No,To go to class,4,15,2024-09-29,No,UHC / Opp UHC,UTown,D1,1900-01-01 15:33:00,Sunny,0,33,6,5,5,5,5,5
Year 3,data science and analytics,No,To go to class,3,40,2024-09-16,No,UTown,LT27 / S17,D2,1900-01-01 11:50:00,Sunny,0,20,3,9,2,3,4,4
Year 3,computer science,No,To go to class,1,10,2024-09-19,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 13:45:00,Sunny,0,5,7,9,4,3,6,6
Year 4,chemistry,No,To go to class,2,5,2024-09-27,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:30:00,Sunny,0,5,8,8,5,6,8,6
Year 1,data science and analytics,No,To go to class,4,30,2024-09-30,No,LT27 / S17,BIZ2 / Opp HSSML,D2,1900-01-01 10:00:00,Rainy,0,5,7,5,6,6,7,6
Year 3,data science and analytics,No,To go to class,3,35,2024-09-30,Yes,UHC / Opp UHC,LT27 / S17,A2,1900-01-01 14:00:00,Sunny,0,20,3,9,2,5,7,4
Year 3,data science and analytics,No,To go to class,4,30,2024-09-30,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 21:00:00,Sunny,0,10,4,8,3,4,7,5
Year 1,data science and analytics,No,To go to class,2,15,2024-09-30,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A2,1900-01-01 14:00:00,Sunny,0,25,1,1,1,1,1,1
Year 1,data science and analytics,No,To go to MRT,2,10,2024-09-30,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 14:00:00,Sunny,0,15,3,3,1,2,4,2
Year 1,sociology,Yes,To go to class,4,15,2024-09-30,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:30:00,Sunny,0,9,4,1,1,2,3,2
Year 3,data science and analytics,No,To go to MRT,2,25,2024-09-30,Yes,UHC / Opp UHC,UTown,D2,1900-01-01 11:00:00,Sunny,0,6,6,4,8,6,8,8
Year 2,computer science,Yes,To go to class,2,30,2024-09-29,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 18:00:00,Sunny,0,5,7,7,8,8,7,9
Year 3,data science and analytics,Yes,To go to class,2,10,2024-09-30,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 08:00:00,Sunny,0,5,7,5,7,7,8,8
Year 1,data science and analytics,No,To go to class,1,5,2024-09-30,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 11:45:00,Rainy,0,5,7,7,8,7,9,7
Year 2,computer science,No,To go to class,1,5,2024-09-30,No,Kent Ridge MRT / Opp Kent Ridge MRT,COM3,D2,1900-01-01 09:00:00,Sunny,0,5,6,8,6,6,7,6
Year 2,computer science,No,To go to class,2,30,2024-09-30,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 10:00:00,Sunny,0,5,7,7,5,5,5,6
Year 2,computer science,No,To go to class,2,10,2024-09-30,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:00:00,Sunny,0,2,8,6,7,7,7,8
Year 2,economics,Yes,To go to class,4,30,2024-09-30,Yes,UTown,UHC / Opp UHC,D2,1900-01-01 15:20:00,Sunny,0,0,10,9,1,1,6,4
Year 2,history,No,To go to class,4,20,2024-10-01,No,IT / CLB,LT13 / Ventus,A1,1900-01-01 15:17:00,Sunny,0,5,7,5,6,6,6,6
Year 3,data science and analytics,No,To go to MRT,3,35,2024-10-01,Yes,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 16:00:00,Sunny,0,5,6,7,4,5,7,6
Year 3,data science and analytics,No,To go to class,2,25,2024-10-01,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 11:30:00,Sunny,0,8,4,3,8,8,9,8
Year 4,mechanical engineering,No,All of the above,2,10,2024-10-01,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:30:00,Rainy,0,5,5,7,5,5,5,5
Year 3,data science and analytics,No,To go to class,3,40,2024-10-01,Yes,LT27 / S17,IT / CLB,A1,1900-01-01 12:30:00,Sunny,0,5,5,10,6,5,8,7
Year 3,data science and analytics,No,To go to class,3,40,2024-09-30,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A1,1900-01-01 08:00:00,Rainy,0,10,6,10,5,3,8,5
Year 4,materials science and engineering,No,To go to class,2,10,2024-10-01,Yes,LT27 / S17,IT / CLB,A1,1900-01-01 09:50:00,Sunny,0,5,7,7,7,7,7,8
Year 1,political science,No,To go to CCA sessions,1,5,2024-10-01,No,UTown,IT / CLB,D1,1900-01-01 10:55:00,Sunny,0,3,9,4,8,8,8,8
Year 1,malay studies,No,To go to class,1,10,2024-10-01,No,IT / CLB,UTown,D1,1900-01-01 18:00:00,Sunny,0,4,7,6,5,5,7,7
Year 1,global studies,No,To go to CCA sessions,1,5,2024-10-01,No,IT / CLB,PGP,A1,1900-01-01 15:00:00,Sunny,0,8,4,1,10,10,10,10
Year 1,anthropology,No,To go to CCA sessions,1,5,2024-10-01,No,LT27 / S17,LT13 / Ventus,A1,1900-01-01 17:21:00,Sunny,0,5,6,7,6,7,10,8
Year 2,accountancy,No,To go to class,3,5,2024-10-01,No,BIZ2 / Opp HSSML,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 17:45:00,Rainy,0,5,9,4,9,8,8,9
Year 1,life sciences,No,To go to class,2,10,2024-10-01,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:59:00,Sunny,0,5,7,7,8,7,10,8
Year 3,geography,No,To go to class,2,15,2024-10-01,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 13:35:00,Rainy,0,7,3,8,4,2,5,4
Year 1,pharmaceutical science,Yes,To go to class,3,60,2024-10-01,No,LT27 / S17,UTown,D2,1900-01-01 13:30:00,Sunny,0,4,4,8,4,5,5,6
Year 4,economics,No,To go to class,2,10,2024-10-01,Yes,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:00:00,Sunny,0,5,8,9,8,8,8,8
Year 1,nursing,No,To go to class,1,10,2024-10-02,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:30:00,Sunny,0,17,3,10,4,3,3,4
Year 4,history,No,To go to class,2,22,2024-10-02,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:45:00,Sunny,0,5,6,8,8,7,7,7
Year 3,life sciences,No,To go to class,2,6,2024-10-02,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:00:00,Rainy,0,6,4,6,5,7,7,7
Year 4,engineering,No,To go to class,3,15,2024-10-02,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:30:00,Rainy,0,6,8,3,8,8,8,8
Year 4,biomedical engineering,No,To go to class,4,20,2024-10-02,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 18:00:00,Sunny,0,15,1,10,1,1,3,2
Year 2,quantitative finance,No,To go to class,3,30,2024-10-02,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 10:50:00,Sunny,0,6,6,3,10,10,10,9
Year 4,data science and analytics,No,To go to MRT,2,10,2024-10-01,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 20:15:00,Sunny,0,5,5,10,2,2,3,4
Year 3,environmental studies,No,To go to class,2,7,2024-10-02,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 17:50:00,Sunny,0,4,8,10,1,1,3,1
Year 3,life sciences,No,To go to class,2,10,2024-10-01,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 13:41:00,Sunny,0,6,7,8,5,6,7,7
Year 4,psychology,No,To go to class,3,15,2024-10-02,Yes,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 17:00:00,Sunny,0,5,8,5,6,6,9,8
Year 3,data science and analytics,No,To go to class,3,30,2024-10-02,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 15:15:00,Sunny,0,5,7,6,5,7,8,6
Year 3,statistics,No,To go to class,1,5,2024-10-02,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 19:40:00,Sunny,0,2,5,5,5,5,10,5
Year 4,engineering - material science and engineering,No,To go to class,2,15,2024-10-02,Yes,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 11:45:00,Sunny,0,6,7,1,10,10,10,10
Year 4,materials science and engineering,No,To go to class,2,12,2024-10-02,No,LT27 / S17,IT / CLB,A1,1900-01-01 09:45:00,Sunny,0,4,9,7,8,9,9,10
Year 3,data science and analytics,No,To go to class,2,40,2024-10-03,No,COM3,LT27 / S17,D2,1900-01-01 11:40:00,Sunny,0,6,5,7,9,8,9,9
Year 3,data science and analytics,No,To go to class,4,40,2024-10-03,Yes,COM3,LT27 / S17,D2,1900-01-01 13:50:00,Sunny,0,10,3,7,5,7,8,6
Year 3,life sciences,No,To go for meals,0,15,2024-10-03,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:44:00,Sunny,0,5,8,3,9,8,8,7
Year 4,data science n psychology,No,To go to MRT,2,5,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 15:20:00,Sunny,0,2,9,9,9,9,9,9
Year 3,data science and analytics,No,To go to class,2,30,2024-10-03,Yes,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 18:00:00,Rainy,0,5,6,5,5,5,8,8
Year 3,data science and analytics,No,To go to class,4,25,2024-10-03,Yes,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 20:50:00,Sunny,0,15,4,9,3,4,7,4
Year 3,data science and analytics,No,To go to class,3,30,2024-10-04,No,LT13 / Ventus,LT27 / S17,A1,1900-01-01 11:30:00,Rainy,0,2,8,7,5,6,8,6
Year 4,economics,No,To go to class,2,10,2024-10-04,No,UTown,IT / CLB,D1,1900-01-01 13:30:00,Rainy,0,15,6,8,7,5,7,6
Year 4,economics,No,To go to CCA sessions,4,12,2024-10-04,No,PGP,LT13 / Ventus,A2,1900-01-01 16:16:00,Sunny,0,12,5,6,5,7,6,7
Year 1,sociology,Yes,To go to class,2,5,2024-10-03,Yes,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:40:00,Sunny,0,15,2,9,3,4,4,4
Year 1,data science and analytics,No,To go to class,1,10,2024-10-03,Yes,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:45:00,Sunny,0,15,2,9,3,3,4,2
Year 1,sociology,Yes,To go to class,4,10,2024-10-04,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 13:00:00,Sunny,0,3,6,7,5,4,5,4
Year 1,data science and analytics,No,To go to class,1,10,2024-10-04,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:15:00,Sunny,0,5,6,4,5,6,6,6
Year 3,anthropology,No,To go to class,2,35,2024-10-03,Yes,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 17:30:00,Sunny,0,2,6,9,6,6,7,6
Year 4,law,No,To go to class,2,26,2024-10-03,Yes,PGP,UTown,D2,1900-01-01 12:54:45,Sunny,16,8,8,1,8,2,4,4
Year 4,dentistry,No,To go for meals,2,20,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 14:26:20,Rainy,5,7,8,3,1,5,7,7
Year 1,dentistry,Yes,To go to class,1,15,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,COM3,D1,1900-01-01 12:50:08,Sunny,27,5,10,10,1,5,10,4
Year 1,dentistry,No,To go to class,2,12,2024-10-03,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 10:30:06,Sunny,10,3,5,1,2,8,5,6
Year 4,data science and analytics,No,To go to class,3,38,2024-10-01,Yes,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:51:16,Sunny,3,13,9,8,8,8,8,4
Year 3,data science and analytics,Yes,To go to class,2,35,2024-09-26,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 07:33:40,Sunny,70,10,4,1,4,4,7,6
Year 2,life sciences,No,To go to CCA sessions,2,10,2024-09-28,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 10:57:51,Sunny,3,5,5,3,8,7,9,9
Year 2,sociology,No,To go to class,3,7,2024-09-21,No,UTown,LT27 / S17,D2,1900-01-01 13:44:31,Sunny,8,2,8,4,6,7,6,6
Year 3,economics,Yes,All of the above,2,7,2024-10-01,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:06:52,Sunny,14,1,4,4,8,8,6,7
Year 4,data science and analytics,No,To go to class,3,47,2024-09-28,No,UHC / Opp UHC,UTown,D1,1900-01-01 21:02:06,Sunny,10,9,5,1,9,8,5,9
Year 2,data science n psychology,No,To go to class,1,36,2024-09-30,No,BIZ2 / Opp HSSML,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 18:47:56,Sunny,4,10,1,9,7,3,7,10
Year 4,materials science and engineering,Yes,To go to class,2,13,2024-10-03,Yes,LT27 / S17,UTown,D2,1900-01-01 14:58:40,Sunny,6,3,6,7,8,6,6,6
Year 3,data science and analytics,No,To go to class,4,13,2024-09-23,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 16:27:26,Sunny,41,7,9,9,3,6,8,8
Year 3,anthropology,No,To go to CCA sessions,1,19,2024-10-03,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 18:27:22,Rainy,2,3,6,7,8,5,8,8
Year 2,dentistry,No,To go to class,2,6,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 11:10:36,Sunny,39,3,9,4,1,6,3,4
Year 3,mathematics,No,To go to class,2,7,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 13:04:02,Sunny,33,3,6,8,10,10,8,4
Year 4,malay studies,No,To go to class,4,11,2024-10-01,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 09:47:49,Sunny,19,5,6,6,8,8,9,6
Year 4,geography,No,To go to class,4,11,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A1,1900-01-01 10:05:17,Sunny,61,2,3,7,10,8,10,10
Year 4,nursing,No,To go to MRT,4,8,2024-10-01,No,LT13 / Ventus,LT27 / S17,A1,1900-01-01 15:15:08,Sunny,55,12,4,4,8,2,7,7
Year 2,computer science,No,To go to class,2,27,2024-09-29,No,Kent Ridge MRT / Opp Kent Ridge MRT,COM3,D2,1900-01-01 10:36:40,Sunny,17,17,5,10,4,7,7,2
Year 2,data science and analytics,No,To go to class,2,19,2024-09-28,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 11:45:50,Sunny,23,9,8,8,6,3,9,4
Year 3,business administration,No,To go to CCA sessions,4,6,2024-10-03,No,BIZ2 / Opp HSSML,UTown,D1,1900-01-01 19:47:16,Sunny,9,7,4,8,4,7,6,7
Year 1,data science and analytics,No,To go to class,0,34,2024-09-29,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 09:55:39,Rainy,7,4,6,5,4,5,10,4
Year 1,data science and analytics,Yes,To go to class,2,31,2024-09-22,Yes,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:49:01,Rainy,13,8,8,8,7,1,7,6
Year 1,mechanical engineering,Yes,To go to CCA sessions,2,6,2024-09-19,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 13:05:20,Sunny,22,4,7,2,2,5,8,3
Year 1,data science and analytics,No,To go to class,1,21,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 10:54:55,Sunny,56,2,7,7,7,6,7,8
Year 3,data science and analytics,No,To go to class,2,8,2024-09-28,No,COM3,LT27 / S17,D2,1900-01-01 10:33:38,Sunny,32,24,5,9,7,7,8,4
Year 3,business,No,To go to CCA sessions,2,14,2024-10-03,Yes,UTown,LT27 / S17,D2,1900-01-01 12:58:17,Sunny,10,8,6,4,5,2,9,4
Year 3,computer science,Yes,To go to class,2,7,2024-10-02,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 13:01:50,Sunny,22,10,10,7,9,8,9,2
Year 1,nursing,No,To go to class,1,13,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 13:19:27,Sunny,32,7,4,8,7,6,8,8
Year 4,geography,No,To go to MRT,2,20,2024-09-27,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D1,1900-01-01 08:06:26,Sunny,41,5,3,3,1,5,7,8
Year 3,computer science,No,To go to class,4,12,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 11:10:54,Sunny,40,9,5,4,1,5,3,5
Year 3,engineering,Yes,To go to class,1,52,2024-09-28,Yes,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 09:14:24,Sunny,27,8,1,1,1,5,9,9
Year 2,economics,Yes,To go to CCA sessions,2,21,2024-10-03,No,LT13 / Ventus,LT27 / S17,A1,1900-01-01 11:00:48,Rainy,19,21,8,8,4,3,9,7
Year 3,data science and analytics,No,To go to class,3,8,2024-09-27,Yes,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:50:07,Sunny,30,2,7,3,5,1,7,6
Year 1,data science and analytics,No,To go to class,4,19,2024-10-01,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A2,1900-01-01 11:24:10,Sunny,56,11,6,9,4,7,5,8
Year 3,data science and analytics,No,To go to class,2,9,2024-09-29,Yes,UHC / Opp UHC,LT27 / S17,A2,1900-01-01 08:44:38,Sunny,33,4,4,8,5,5,10,1
Year 3,data science and analytics,Yes,To go to class,2,20,2024-09-28,Yes,UTown,LT27 / S17,D2,1900-01-01 15:17:46,Rainy,52,12,6,5,6,6,7,3
Year 1,materials science and engineering,No,To go to class,1,17,2024-09-26,Yes,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 20:09:30,Sunny,7,6,5,6,3,5,7,7
Year 3,computer science,No,To go to class,2,22,2024-09-28,No,LT27 / S17,IT / CLB,A1,1900-01-01 15:28:50,Sunny,26,2,9,6,3,5,7,7
Year 3,nursing,No,To go to class,3,29,2024-09-24,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:57:22,Sunny,18,13,4,9,4,3,7,9
Year 4,accountancy,No,To go to class,1,26,2024-10-03,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 12:16:19,Rainy,7,12,7,5,6,4,6,9
Year 4,data science and analytics,No,To go to class,5,21,2024-10-02,Yes,COM3,LT27 / S17,D2,1900-01-01 15:56:22,Sunny,17,2,3,9,6,4,6,7
Year 3,business administration,No,To go to MRT,2,15,2024-09-28,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A2,1900-01-01 16:38:36,Sunny,10,10,9,7,5,4,10,10
Year 2,data science and analytics,No,To go to MRT,2,30,2024-09-23,No,IT / CLB,UTown,D1,1900-01-01 14:45:31,Rainy,22,30,6,4,7,5,5,6
Year 3,engineering - material science and engineering,No,To go to class,2,9,2024-10-01,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A2,1900-01-01 19:03:19,Sunny,6,5,9,4,8,8,5,4
Year 1,environmental studies,No,To go to class,3,7,2024-10-02,Yes,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:34:40,Rainy,4,7,6,9,8,4,8,10
Year 3,data science and analytics,No,To go to class,2,26,2024-09-18,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 12:57:11,Sunny,45,10,6,10,5,5,9,6
Year 1,data science and analytics,Yes,To go to class,2,7,2024-09-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 13:57:55,Sunny,34,5,9,5,7,5,8,8
Year 2,data science and analytics,No,To go to class,2,27,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 07:56:04,Sunny,73,16,4,7,2,4,9,6
Year 1,nursing,No,To go to MRT,2,43,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 11:41:35,Sunny,24,11,4,3,7,7,7,6
Year 3,engineering - material science and engineering,No,To go to class,2,22,2024-10-02,No,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 14:33:37,Sunny,32,8,8,10,3,5,8,7
Year 2,history,Yes,To go to class,2,31,2024-09-29,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A2,1900-01-01 14:02:40,Sunny,21,4,2,6,3,4,5,7
Year 3,geography,Yes,To go to class,4,31,2024-09-30,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 11:42:29,Sunny,23,19,8,10,8,4,10,2
Year 2,data science and analytics,No,To go to class,4,33,2024-10-02,No,LT27 / S17,UTown,D2,1900-01-01 10:00:32,Sunny,54,3,5,7,4,7,6,7
Year 3,data science and analytics,Yes,To go to class,4,8,2024-10-03,Yes,LT27 / S17,BIZ2 / Opp HSSML,D2,1900-01-01 20:26:19,Sunny,17,4,6,8,1,8,3,4
Year 3,life sciences,No,To go to class,2,11,2024-09-28,No,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 20:41:02,Sunny,26,9,1,7,6,4,4,3
Year 1,data science and analytics,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,11,2024-10-03,No,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:48:43,Rainy,15,11,5,3,8,5,10,7
Year 4,data science and analytics,No,To go to class,2,29,2024-10-03,No,IT / CLB,PGP,A1,1900-01-01 16:04:43,Rainy,2,6,9,4,1,8,7,9
Year 2,data science and analytics,Yes,To go to class,2,7,2024-09-21,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 13:41:14,Sunny,32,4,9,3,6,4,8,8
Year 4,data science and analytics,No,To go to MRT,4,45,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A1,1900-01-01 19:32:16,Sunny,12,13,6,5,5,7,9,7
Year 1,life sciences,No,To go to MRT,4,12,2024-10-02,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D1,1900-01-01 12:41:29,Sunny,7,1,3,3,8,9,7,6
Year 3,computer science,No,To go for meals,2,22,2024-09-30,No,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 14:07:24,Sunny,5,4,10,8,7,3,6,8
Year 3,data science and analytics,No,To go to class,3,29,2024-09-24,No,LT27 / S17,IT / CLB,A1,1900-01-01 10:41:11,Rainy,51,7,6,8,5,8,10,5
Year 3,statistics,No,To go to class,1,30,2024-10-03,Yes,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:29:53,Sunny,29,5,8,10,4,5,6,6
Year 3,anthropology,No,To go to class,2,30,2024-09-24,No,COM3,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 18:14:16,Sunny,2,6,2,9,8,4,8,7
Year 1,computer science,No,To go to class,3,17,2024-09-29,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 13:32:24,Sunny,42,3,10,5,2,7,8,6
Year 1,life sciences,No,To go to class,2,10,2024-10-01,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 12:14:58,Rainy,7,2,8,3,10,8,7,8
Year 3,computer science,No,To go to class,2,28,2024-09-27,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 08:33:13,Sunny,39,3,6,6,5,6,5,7
Year 2,mathematics,No,To go to class,2,9,2024-09-27,Yes,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 13:44:48,Sunny,24,7,7,7,9,9,8,6
Year 4,sociology,Yes,To go to class,2,13,2024-10-03,Yes,LT27 / S17,IT / CLB,A1,1900-01-01 17:18:20,Sunny,47,9,8,7,5,6,7,5
Year 3,sociology,No,To go to class,2,23,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 15:12:10,Sunny,27,17,8,3,7,5,8,5
Year 3,data science and analytics,No,To go to class,3,48,2024-10-01,No,LT13 / Ventus,LT27 / S17,A1,1900-01-01 10:32:33,Rainy,9,7,7,7,4,7,9,6
Year 2,data science and analytics,Yes,To go to class,2,30,2024-09-28,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 19:53:41,Sunny,21,8,7,3,8,5,3,4
Year 2,computer science,No,To go to class,2,18,2024-10-01,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 11:31:39,Sunny,63,4,6,9,2,8,9,8
